The rightmost column contains computed values for __C
X	NoNoise	Noisy
654.500000	-267.049799	280.922613	-217.714915
655.000000	-250.587421	-14.189737	-200.894319
655.500000	-232.916667	-596.589579	-182.844995
656.000000	-214.126376	-197.584620	-163.657280
656.500000	-194.311029	-769.920753	-143.427242
657.000000	-173.570281	612.222485	-122.256217
657.500000	-152.008479	-349.168574	-100.250311
658.000000	-129.734147	268.947227	-77.519873
658.500000	-106.859448	993.510226	-54.178957
659.000000	-83.499628	-736.985630	-30.344748
659.500000	-59.772442	-282.538020	-6.136987
660.000000	-35.797565	-80.634958	18.322638
660.500000	-11.695992	228.947868	42.911092
661.000000	12.410573	423.763026	67.504623
661.500000	36.400330	-431.827800	91.979378
662.000000	60.152001	-769.236153	116.212037
662.500000	83.545448	831.229107	140.080438
663.000000	106.462285	23.630766	163.464203
663.500000	128.786486	-193.997646	186.245350
664.000000	150.404979	-488.252616	208.308903
664.500000	171.208232	68.015118	229.543485
665.000000	191.090817	502.038859	249.841892
665.500000	209.951961	507.343456	269.101655
666.000000	227.696070	-32.821835	287.225569
666.500000	244.233228	278.037879	304.122204
667.000000	259.479676	109.925157	319.706390
667.500000	273.358250	413.968665	333.899663
668.000000	285.798790	306.377817	346.630682
668.500000	296.738524	-2.465376	357.835617
669.000000	306.122395	-410.978642	367.458486
669.500000	313.903371	563.600230	375.451461
670.000000	320.042697	371.433420	381.775137
670.500000	324.510114	19.155816	386.398745
671.000000	327.284031	-195.132411	389.300330
671.500000	328.351656	688.263299	390.466884
672.000000	327.709075	362.209071	389.894428
672.500000	325.361291	352.441045	387.588050
673.000000	321.322215	544.001211	383.561893
673.500000	315.614604	418.317472	377.839099
674.000000	308.269964	714.296908	370.451704
674.500000	299.328397	118.831898	361.440485
675.000000	288.838404	196.158114	350.854761
675.500000	276.856647	583.136696	338.752148
676.000000	263.447664	422.113097	325.198271
676.500000	248.683541	613.566240	310.266430
677.000000	232.643547	722.772627	294.037227
677.500000	215.413720	1153.382727	276.598153
678.000000	197.086431	44.034194	258.043133
678.500000	177.759900	874.986926	238.472040
679.000000	157.537682	-387.538563	217.990175
679.500000	136.528129	-59.093850	196.707715
680.000000	114.843819	-275.427634	174.739132
680.500000	92.600961	596.860462	152.202594
681.000000	69.918780	-277.867501	129.219334
681.500000	46.918885	-219.983404	105.913008
682.000000	23.724621	-379.748502	82.409041
682.500000	0.460410	-452.002976	58.833947
683.000000	-22.748918	418.982014	35.314661
683.500000	-45.778796	1093.387284	11.977849
684.000000	-68.505586	-531.537739	-11.050773
684.500000	-90.807257	-1005.582268	-33.647114
685.000000	-112.564041	-183.652242	-55.689391
685.500000	-133.659085	34.484041	-77.058783
686.000000	-153.979091	-788.747582	-97.640083
686.500000	-173.414937	221.099160	-117.322332
687.000000	-191.862272	-61.254628	-135.999420
687.500000	-209.222098	-336.094336	-153.570683
688.000000	-225.401311	-1262.675532	-169.941448
688.500000	-240.313223	-183.943608	-185.023568
689.000000	-253.878044	-1100.151159	-198.735908
689.500000	-266.023328	-1257.158716	-211.004802
690.000000	-276.684382	-439.520863	-221.764468
690.500000	-285.804634	-713.620853	-230.957381
691.000000	-293.335953	-494.746689	-238.534600
691.500000	-299.238930	-253.033746	-244.456051
692.000000	-303.483106	-1296.333878	-248.690761
692.500000	-306.047152	556.854782	-251.217045
693.000000	-306.919004	102.570484	-252.022633
693.500000	-306.095940	863.431463	-251.104758
694.000000	-303.584611	538.118104	-248.470184
694.500000	-299.401016	-822.299326	-244.135179
695.000000	-293.570428	-194.913693	-238.125441
695.500000	-286.127267	-300.591080	-230.475970
696.000000	-277.114920	-381.839950	-221.230883
696.500000	-266.585512	-1185.840633	-210.443185
697.000000	-254.599631	-686.676204	-198.174482
697.500000	-241.225994	-255.004752	-184.494650
698.000000	-226.541082	19.247521	-169.481458
698.500000	-210.628716	-143.506912	-153.220138
699.000000	-193.579599	262.785603	-135.802922
699.500000	-175.490818	31.341018	-117.328531
700.000000	-156.465301	-390.992710	-97.901626
700.500000	-136.611248	-360.137481	-77.632232
701.000000	-116.041531	-29.276711	-56.635119
701.500000	-94.873056	-523.229209	-35.029164
702.000000	-73.226111	-183.391789	-12.936679
702.500000	-51.223688	-194.132806	9.517270
703.000000	-28.990790	740.019423	32.205576
703.500000	-6.653721	154.800860	54.999807
704.000000	15.660626	-144.548995	77.770934
704.500000	37.825497	-465.352227	100.390067
705.000000	59.714994	-433.569561	122.729188
705.500000	81.204799	-421.711090	144.661886
706.000000	102.172887	609.662816	166.064079
706.500000	122.500222	-68.109497	186.814727
707.000000	142.071450	166.213060	206.796534
707.500000	160.775562	-621.502079	225.896620
708.000000	178.506538	994.931226	244.007180
708.500000	195.163964	-43.879667	261.026108
709.000000	210.653615	40.909721	276.857593
709.500000	224.888010	-636.707297	291.412681
710.000000	237.786922	-623.940046	304.609792
710.500000	249.277853	469.952675	316.375208
711.000000	259.296462	777.285148	326.643504
711.500000	267.786946	466.894707	335.357938
712.000000	274.702379	333.179585	342.470793
712.500000	280.004990	84.618039	347.943662
713.000000	283.666396	481.640891	351.747683
713.500000	285.667777	268.318680	353.863721
714.000000	285.999997	511.082048	354.282484
714.500000	284.663669	-172.830939	353.004597
715.000000	281.669160	513.168536	350.040600
715.500000	277.036542	101.920085	345.410905
716.000000	270.795486	473.248761	339.145681
716.500000	262.985095	244.446438	331.284691
717.000000	253.653687	380.684941	321.877065
717.500000	242.858518	493.364223	310.981025
718.000000	230.665454	335.337235	298.663546
718.500000	217.148589	376.492766	284.999969
719.000000	202.389819	-165.695472	270.073571
719.500000	186.478362	59.061894	253.975071
720.000000	169.510236	300.368530	236.802106
720.500000	151.587697	-460.843421	218.658653
721.000000	132.818637	135.978211	199.654421
721.500000	113.315945	-143.974174	179.904200
722.000000	93.196840	-374.832187	159.527185
722.500000	72.582177	536.707138	138.646265
723.000000	51.595726	-463.376619	117.387295
723.500000	30.363434	46.023674	95.878344
724.000000	9.012673	816.760463	74.248928
724.500000	-12.328524	-75.461438	52.629237
725.000000	-33.532230	-679.103302	31.149354
725.500000	-54.471396	49.647511	9.938465
726.000000	-75.020615	733.944342	-10.875908
726.500000	-95.056882	383.017846	-31.168691
727.000000	-114.460338	39.785267	-50.818004
727.500000	-133.114997	-1063.263783	-69.705908
728.000000	-150.909453	90.734009	-87.719121
728.500000	-167.737557	-3.371824	-104.749707
729.000000	-183.499071	-1232.076320	-120.695738
729.500000	-198.100276	-540.602493	-135.461918
730.000000	-211.454551	-113.327198	-148.960166
730.500000	-223.482907	450.771053	-161.110162
731.000000	-234.114473	82.514827	-171.839844
731.500000	-243.286938	342.793276	-181.085850
732.000000	-250.946938	-362.888133	-188.793916
732.500000	-257.050389	-754.897529	-194.919217
733.000000	-261.562764	-465.402549	-199.426644
733.500000	-264.459314	1059.693457	-202.291032
734.000000	-265.725227	-377.060248	-203.497318
734.500000	-265.355726	6.622740	-203.040646
735.000000	-263.356106	576.346834	-200.926399
735.500000	-259.741706	631.060590	-197.170175
736.000000	-254.537826	123.710794	-191.797701
736.500000	-247.779575	-471.693327	-184.844675
737.000000	-239.511659	-781.493263	-176.356557
737.500000	-229.788109	-204.350736	-166.388290
738.000000	-218.671958	-580.669992	-155.003966
738.500000	-206.234847	-1387.049561	-142.276433
739.000000	-192.556587	-393.185145	-128.286849
739.500000	-177.724671	-995.258181	-113.124176
740.000000	-161.833723	7.357510	-96.884635
740.500000	-144.984922	989.689596	-79.671108
741.000000	-127.285362	-325.630702	-61.592494
741.500000	-108.847392	-417.565125	-42.763032
742.000000	-89.787909	80.831031	-23.301590
742.500000	-70.227630	83.470184	-3.330916
743.000000	-50.290331	-963.418608	17.023127
743.500000	-30.102071	65.952502	37.632357
744.000000	-9.790398	265.624677	58.367080
744.500000	10.516456	441.339835	79.096902
745.000000	30.690387	-941.532147	99.691563
745.500000	50.604227	494.108380	120.021752
746.000000	70.132556	-629.106939	139.959936
746.500000	89.152491	-577.619671	159.381165
747.000000	107.544476	1264.945700	178.163866
747.500000	125.193040	-421.830669	196.190627
748.000000	141.987537	441.975575	213.348935
748.500000	157.822851	-303.137778	229.531905
749.000000	172.600074	-981.098557	244.638963
749.500000	186.227137	-304.550941	258.576489
750.000000	198.619407	-32.170368	271.258425
750.500000	209.700226	769.926005	282.606822
751.000000	219.401415	25.698035	292.552352
751.500000	227.663707	-208.518372	301.034751
752.000000	234.437140	93.723287	308.003214
752.500000	239.681374	-110.508437	313.416722
753.000000	243.365961	189.834694	317.244315
753.500000	245.470542	-268.064659	319.465291
754.000000	245.984983	749.770869	320.069344
754.500000	244.909444	636.314537	319.056639
755.000000	242.254381	205.071790	316.437805
755.500000	238.040481	555.493265	312.233879
756.000000	232.298529	-246.838764	306.476166
756.500000	225.069214	233.126998	299.206038
757.000000	216.402864	154.318466	290.474672
757.500000	206.359119	145.678247	280.342713
758.000000	195.006548	-809.937313	268.879883
758.500000	182.422197	32.150350	256.164526
759.000000	168.691090	890.722953	242.283099
759.500000	153.905671	337.366706	227.329603
760.000000	138.165201	766.229712	211.404970
760.500000	121.575104	-262.042776	194.616401
761.000000	104.246278	-588.511493	177.076660
761.500000	86.294359	365.598879	158.903331
762.000000	67.838965	-256.150979	140.218048
762.500000	49.002902	407.576378	121.145685
763.000000	29.911355	-776.995086	101.813534
763.500000	10.691057	854.410007	82.350464
764.000000	-8.530550	569.211443	62.886063
764.500000	-27.626162	-994.986391	43.549779
765.000000	-46.469457	455.211088	24.470062
765.500000	-64.935938	344.822169	5.773504
766.000000	-82.903765	219.044947	-12.416000
766.500000	-100.254561	-653.032025	-29.978080
767.000000	-116.874209	273.780568	-46.796699
767.500000	-132.653615	-454.038797	-62.760924
768.000000	-147.489435	-788.564974	-77.765670
768.500000	-161.284771	168.499932	-91.712408
769.000000	-173.949822	1420.943561	-104.509823
769.500000	-185.402484	261.608151	-116.074430
770.000000	-195.568906	-88.512917	-126.331133
770.500000	-204.383985	200.404344	-135.213733
771.000000	-211.791805	144.399810	-142.665372
771.500000	-217.746016	-506.061161	-148.638920
772.000000	-222.210144	-316.157216	-153.097287
772.500000	-225.157839	59.255849	-156.013681
773.000000	-226.573051	-1647.509461	-157.371781
773.500000	-226.450140	-1885.420866	-157.165852
774.000000	-224.793911	103.574348	-155.400780
774.500000	-221.619580	787.187354	-152.092037
775.000000	-216.952671	-702.015993	-147.265578
775.500000	-210.828838	2028.526764	-140.957655
776.000000	-203.293619	472.525011	-133.214575
776.500000	-194.402125	-941.400828	-124.092378
777.000000	-184.218661	195.797482	-113.656450
777.500000	-172.816281	-680.565808	-101.981076
778.000000	-160.276286	-586.559850	-89.148927
778.500000	-146.687664	-281.264889	-75.250489
779.000000	-132.146474	750.672926	-60.383440
779.500000	-116.755186	-196.698484	-44.651974
780.000000	-100.621967	-172.108158	-28.166082
780.500000	-83.859939	-980.748232	-11.040789
781.000000	-66.586391	-379.920060	6.604638
781.500000	-48.921968	-164.237297	24.647524
782.000000	-30.989832	631.588545	42.962632
782.500000	-12.914809	-119.493132	61.423034
783.000000	5.177480	1378.688017	79.900992
783.500000	23.161494	539.212872	98.268851
784.000000	40.912642	-48.520246	116.399923
784.500000	58.308157	-680.160467	134.169372
785.000000	75.227950	184.907296	151.455086
785.500000	91.555444	1148.391632	168.138525
786.000000	107.178394	350.103288	184.105555
786.500000	121.989670	-830.334805	199.247239
787.000000	135.888003	1715.243546	213.460605
787.500000	148.778698	573.990068	226.649360
788.000000	160.574292	-1482.787025	238.724571
788.500000	171.195170	-570.812187	249.605280
789.000000	180.570120	459.734762	259.219076
789.500000	188.636831	-1533.170614	267.502600
790.000000	195.342329	276.970647	274.401984
790.500000	200.643349	884.257406	279.873235
791.000000	204.506631	-865.883833	283.882533
791.500000	206.909154	-668.597572	286.406468
792.000000	207.838291	-1587.989313	287.432202
792.500000	207.291895	-584.090683	286.957551
793.000000	205.278304	1358.340146	284.990995
793.500000	201.816282	610.187993	281.551610
794.000000	196.934868	1137.129475	276.668929
794.500000	190.673172	53.269165	270.382717
795.000000	183.080082	54.682452	262.742688
795.500000	174.213911	403.887829	253.808135
796.000000	164.141971	-664.462949	243.647505
796.500000	152.940083	-819.343316	232.337896
797.000000	140.692026	-1136.584828	219.964498
797.500000	127.488931	1363.910952	206.619976
798.000000	113.428617	1339.317799	192.403798
798.500000	98.614880	-474.584965	177.421506
799.000000	83.156741	1911.122128	161.783960
799.500000	67.167652	147.784526	145.606520
800.000000	50.764673	112.125745	129.008220
800.500000	34.067620	52.701791	112.110893
801.000000	17.198194	-1237.466080	95.038291
801.500000	0.279097	-86.622397	77.915180
802.000000	-16.566864	245.118748	60.866436
802.500000	-33.217670	682.132062	44.016135
803.000000	-49.552976	716.868544	27.486648
803.500000	-65.454990	-719.664509	11.397750
804.000000	-80.809332	-1261.475422	-4.134251
804.500000	-95.505864	-77.948156	-18.997363
805.000000	-109.439494	-701.829525	-33.084725
805.500000	-122.510945	-1056.041941	-46.295385
806.000000	-134.627470	575.783424	-58.535036
806.500000	-145.703536	-1731.246690	-69.716704
807.000000	-155.661438	-1026.171020	-79.761375
807.500000	-164.431869	24.852931	-88.598575
808.000000	-171.954419	436.753870	-96.166876
808.500000	-178.178012	-650.794616	-102.414343
809.000000	-183.061276	298.496157	-107.298906
809.500000	-186.572835	-74.216698	-110.788661
810.000000	-188.691532	334.702885	-112.862095
810.500000	-189.406574	-476.774758	-113.508232
811.000000	-188.717601	-906.762002	-112.726706
811.500000	-186.634675	-573.016702	-110.527751
812.000000	-183.178195	-97.106324	-106.932107
812.500000	-178.378731	-571.528780	-101.970860
813.000000	-172.276785	-531.569413	-95.685193
813.500000	-164.922472	-1479.872399	-88.126067
814.000000	-156.375141	-946.083928	-79.353828
814.500000	-146.702910	495.937901	-69.437743
815.000000	-135.982151	-619.540186	-58.455471
815.500000	-124.296903	1948.373133	-46.492465
816.000000	-111.738231	1756.962629	-33.641324
816.500000	-98.403532	831.189104	-20.001086
817.000000	-84.395790	242.977035	-5.676470
817.500000	-69.822799	864.329881	9.222917
818.000000	-54.796331	625.376068	24.583417
818.500000	-39.431299	-346.406424	40.288185
819.000000	-23.844870	621.535026	56.218078
819.500000	-8.155585	-994.744231	72.252559
820.000000	7.517549	-478.312485	88.270618
820.500000	23.055963	-272.808464	104.151688
821.000000	38.342424	-1240.693510	119.776560
821.500000	53.261925	44.120548	135.028293
822.000000	67.702564	682.869944	149.793097
822.500000	81.556386	703.686226	163.961202
823.000000	94.720206	-71.351290	177.427683
823.500000	107.096389	1249.738381	190.093261
824.000000	118.593589	1982.440478	201.865051
824.500000	129.127439	724.122901	212.657267
825.000000	138.621189	-515.759564	222.391865
825.500000	147.006281	654.504600	230.999132
826.000000	154.222864	1016.341722	238.418208
826.500000	160.220238	-341.645081	244.597541
827.000000	164.957234	-369.226186	249.495269
827.500000	168.402512	-663.432394	253.079523
828.000000	170.534788	-3.721346	255.328660
828.500000	171.342980	641.459683	256.231411
829.000000	170.826276	612.905118	255.786952
829.500000	168.994122	1056.007917	254.004888
830.000000	165.866130	-754.977374	250.905161
830.500000	161.471910	806.154846	246.517878
831.000000	155.850815	-1798.836374	240.883057
831.500000	149.051623	-1237.372424	234.050297
832.000000	141.132133	1418.218982	226.078370
832.500000	132.158701	1178.644907	217.034750
833.000000	122.205702	-822.432487	206.995064
833.500000	111.354933	868.146263	196.042487
834.000000	99.694957	1268.487569	184.267075
834.500000	87.320398	-367.692951	171.765044
835.000000	74.331179	499.408612	158.638000
835.500000	60.831731	-682.168222	144.992135
836.000000	46.930162	551.026791	130.937375
836.500000	32.737392	1164.723807	116.586509
837.000000	18.366277	168.859671	102.054295
837.500000	3.930709	221.243555	87.456543
838.000000	-10.455281	1324.686300	72.909202
838.500000	-24.678434	-610.353043	58.527442
839.000000	-38.627154	133.206427	44.424738
839.500000	-52.192391	139.235718	30.711975
840.000000	-65.268503	700.617436	17.496574
840.500000	-77.754090	-482.228909	4.881645
841.000000	-89.552789	-231.766008	-7.034826
841.500000	-100.574033	-394.220885	-18.160750
842.000000	-110.733762	1266.328141	-28.410647
842.500000	-119.955078	548.676619	-37.706326
843.000000	-128.168844	457.573802	-45.977485
843.500000	-135.314218	178.268805	-53.162258
844.000000	-141.339127	25.427949	-59.207695
844.500000	-146.200659	-998.167373	-64.070159
845.000000	-149.865385	455.394217	-67.715662
845.500000	-152.309611	-1084.127129	-70.120107
846.000000	-153.519539	638.872528	-71.269465
846.500000	-153.491356	-1722.895661	-71.159860
847.000000	-152.231242	676.064114	-69.797574
847.500000	-149.755291	-1597.009115	-67.198973
848.000000	-146.089357	-296.351014	-63.390347
848.500000	-141.268821	1310.994324	-58.407673
849.000000	-135.338277	-172.228527	-52.296295
849.500000	-128.351147	1538.181682	-45.110536
850.000000	-120.369223	-439.147747	-36.913228
850.500000	-111.462142	-220.731120	-27.775181
851.000000	-101.706797	1338.684423	-17.774582
851.500000	-91.186687	-490.218270	-6.996339
852.000000	-79.991224	-927.767061	4.468633
852.500000	-68.214979	-1147.402626	16.524170
853.000000	-55.956893	1015.516823	29.069661
853.500000	-43.319461	118.605675	42.000889
854.000000	-30.407871	88.599795	55.210892
854.500000	-17.329138	339.343171	68.590852
855.000000	-4.191220	-384.966139	82.030995
855.500000	8.897880	790.158190	95.421498
856.000000	21.831001	-648.732274	108.653394
856.500000	34.502706	-1905.075535	121.619471
857.000000	46.810147	187.970378	134.215150
857.500000	58.653913	1593.720470	146.339344
858.000000	69.938837	1235.135527	157.895283
858.500000	80.574777	-2383.267215	168.791308
859.000000	90.477346	-1545.949500	178.941611
859.500000	99.568598	341.150383	188.266930
860.000000	107.777652	1293.618058	196.695194
860.500000	115.041267	40.267609	204.162096
861.000000	121.304339	-135.427738	210.611602
861.500000	126.520339	613.182310	215.996401
862.000000	130.651670	1051.097535	220.278263
862.500000	133.669960	-161.564008	223.428335
863.000000	135.556259	121.982774	225.427353
863.500000	136.301176	23.259615	226.265765
864.000000	135.904922	728.169642	225.943785
864.500000	134.377276	828.801708	224.471356
865.000000	131.737468	-533.572091	221.868036
865.500000	128.013991	1264.032391	218.162793
866.000000	123.244321	1544.995237	213.393737
866.500000	117.474575	601.992888	207.607761
867.000000	110.759087	-1920.602961	200.860115
867.500000	103.159921	-943.692581	193.213907
868.000000	94.746317	-571.424986	184.739544
868.500000	85.594078	-197.544220	175.514106
869.000000	75.784901	-392.021946	165.620664
869.500000	65.405660	244.024665	155.147557
870.000000	54.547651	-973.649926	144.187619
870.500000	43.305793	232.168131	132.837367
871.000000	31.777809	-187.010824	121.196169
871.500000	20.063374	-2175.904020	109.365380
872.000000	8.263260	-87.554836	97.447470
872.500000	-3.521530	60.452988	85.545141
873.000000	-15.190634	454.015540	73.760447
873.500000	-26.645187	-314.622016	62.193917
874.000000	-37.788665	-659.123328	50.943701
874.500000	-48.527706	1467.428741	40.104735
875.000000	-58.772901	-596.683448	29.767932
875.500000	-68.439551	-593.466131	20.019418
876.000000	-77.448379	367.859549	10.939806
876.500000	-85.726188	-269.904017	2.603525
877.000000	-93.206478	1006.775440	-4.921805
877.500000	-99.829986	-985.265822	-11.575923
878.000000	-105.545177	-358.590868	-17.306424
878.500000	-110.308653	33.029623	-22.069181
879.000000	-114.085497	-194.895016	-25.828689
879.500000	-116.849543	-2208.148146	-28.558342
880.000000	-118.583566	-1319.387891	-30.240622
880.500000	-119.279390	274.988946	-30.867218
881.000000	-118.937922	875.097951	-30.439050
881.500000	-117.569104	-558.661697	-28.966230
882.000000	-115.191786	-2887.436847	-26.467924
882.500000	-111.833519	-395.102413	-22.972147
883.000000	-107.530276	-1608.106686	-18.515479
883.500000	-102.326097	-1785.032499	-13.142700
884.000000	-96.272663	1730.202477	-6.906362
884.500000	-89.428808	653.445046	0.133709
885.000000	-81.859964	-870.097093	7.910980
885.500000	-73.637557	586.691432	16.352822
886.000000	-64.838342	1306.270092	25.381186
886.500000	-55.543704	1604.219208	34.913319
887.000000	-45.838909	1373.160755	44.862515
887.500000	-35.812336	1307.310439	55.138910
888.000000	-25.554671	200.765812	65.650289
888.500000	-15.158093	-2278.009321	76.302920
889.000000	-4.715448	-73.018686	87.002395
889.500000	5.680587	-899.526324	97.654474
890.000000	15.938325	287.463203	108.165926
890.500000	25.967882	-669.545895	118.445355
891.000000	35.681975	692.495325	128.404007
891.500000	44.996688	441.269902	137.956553
892.000000	53.832206	475.691796	147.021831
892.500000	62.113507	197.393080	155.523559
893.000000	69.771016	1290.987165	163.390988
893.500000	76.741198	1232.683913	170.559514
894.000000	82.967096	1401.758446	176.971221
894.500000	88.398813	1564.737509	182.575370
895.000000	92.993921	686.651714	187.328819
895.500000	96.717801	474.693935	191.196367
896.000000	99.543918	-75.589262	194.151031
896.500000	101.454012	1394.781011	196.174244
897.000000	102.438219	286.787468	197.255976
897.500000	102.495113	197.119503	197.394775
898.000000	101.631666	1662.348811	196.597733
898.500000	99.863143	678.161038	194.880372
899.000000	97.212912	3184.950980	192.266452
899.500000	93.712180	24.057523	188.787706
900.000000	89.399666	463.147277	184.483507
900.500000	84.321202	1870.487122	179.400456
901.000000	78.529268	-3333.067404	173.591919
901.500000	72.082473	-721.549138	167.117491
902.000000	65.044979	951.639172	160.042414
902.500000	57.485877	2696.351099	152.436946
903.000000	49.478524	1491.107237	144.375676
903.500000	41.099837	-1043.719175	135.936817
904.000000	32.429562	-578.588234	127.201461
904.500000	23.549524	921.143415	118.252808
905.000000	14.542853	-217.749277	109.175388
905.500000	5.493206	1429.017869	100.054270
906.000000	-3.516006	953.655156	90.974267
906.500000	-12.402396	-739.425755	82.019154
907.000000	-21.085357	934.762483	73.270897
907.500000	-29.486798	-2433.971762	64.808902
908.000000	-37.531858	188.704447	56.709291
908.500000	-45.149576	-346.508826	49.044218
909.000000	-52.273534	-2665.618408	41.881222
909.500000	-58.842440	1546.845491	35.282626
910.000000	-64.800670	287.401217	29.304992
910.500000	-70.098747	45.935699	23.998629
911.000000	-74.693764	1141.030594	19.407169
911.500000	-78.549736	807.946054	15.567199
912.000000	-81.637894	-1079.006569	12.507976
912.500000	-83.936902	-889.553122	10.251196
913.000000	-85.433000	-68.080304	8.810847
913.500000	-86.120084	1332.975108	8.193138
914.000000	-85.999706	-1401.760938	8.396492
914.500000	-85.080997	-442.437614	9.411623
915.000000	-83.380530	540.643903	11.221677
915.500000	-80.922105	-925.926787	13.802457
916.000000	-77.736463	-1080.484289	17.122701
916.500000	-73.860946	293.554823	21.144440
917.000000	-69.339089	-1110.451135	25.823405
917.500000	-64.220152	2694.386600	31.109506
918.000000	-58.558610	-1423.289297	36.947351
918.500000	-52.413589	2528.708898	43.276818
919.000000	-45.848261	-1210.880830	50.033671
919.500000	-38.929210	1163.984200	57.150205
920.000000	-31.725758	1747.514737	64.555929
920.500000	-24.309286	-826.165329	72.178262
921.000000	-16.752523	-2027.982951	79.943249
921.500000	-9.128835	-1311.913584	87.776288
922.000000	-1.511515	1705.918832	95.602851
922.500000	6.026926	-1737.868807	103.349208
923.000000	13.415455	-1018.667605	110.943126
923.500000	20.585189	-2127.817139	118.314565
924.000000	27.470046	-889.350102	125.396329
924.500000	34.007363	-1771.412215	132.124699
925.000000	40.138473	-440.167800	138.440021
925.500000	45.809241	1607.534778	144.287248
926.000000	50.970552	1066.332795	149.616437
926.500000	55.578743	929.129639	154.383189
927.000000	59.595979	583.001052	158.549034
927.500000	62.990574	930.473875	162.081750
928.000000	65.737237	910.566633	164.955623
928.500000	67.817269	-329.216556	167.151635
929.000000	69.218674	-1463.944686	168.657591
929.500000	69.936219	-805.469404	169.468170
930.000000	69.971422	1481.633489	169.584913
930.500000	69.332462	-745.302627	169.016140
931.000000	68.034043	2537.305546	167.776801
931.500000	66.097178	1968.192764	165.888261
932.000000	63.548915	392.518658	163.378026
932.500000	60.422013	952.238792	160.279408
933.000000	56.754556	179.209828	156.631129
933.500000	52.589516	-1302.384228	152.476887
934.000000	47.974277	4538.979283	147.864863
934.500000	42.960113	695.566666	142.847195
935.000000	37.601637	-74.679481	137.479416
935.500000	31.956214	-904.208358	131.819857
936.000000	26.083360	-2794.318058	125.929037
936.500000	20.044116	-129.792767	119.869024
937.000000	13.900423	1028.483119	113.702803
937.500000	7.714479	1014.842359	107.493620
938.000000	1.548119	1879.333952	101.304350
938.500000	-4.537816	1908.035387	95.196860
939.000000	-10.484078	-93.047384	89.231395
939.500000	-16.233598	-669.685444	83.465986
940.000000	-21.732037	-135.667488	77.955887
940.500000	-26.928311	-826.426458	72.753042
941.000000	-31.775069	643.973342	67.905600
941.500000	-36.229137	2670.091554	63.457462
942.000000	-40.251904	2250.120796	59.447888
942.500000	-43.809666	-3.685110	55.911152
943.000000	-46.873910	386.212563	52.876246
943.500000	-49.421543	424.083298	50.366653
944.000000	-51.435060	-1489.549634	48.400171
944.500000	-52.902659	1199.638036	46.988802
945.000000	-53.818284	951.909285	46.138702
945.500000	-54.181621	-2567.399592	45.850194
946.000000	-53.998018	-37.005044	46.117838
946.500000	-53.278362	-883.540991	46.930562
947.000000	-52.038889	-1321.955711	48.271858
947.500000	-50.300946	-882.864413	50.120021
948.000000	-48.090695	-63.349043	52.448447
948.500000	-45.438775	51.312880	55.225980
949.000000	-42.379921	-2787.004684	58.417301
949.500000	-38.952539	101.427421	61.983357
950.000000	-35.198253	-2897.774709	65.881822
950.500000	-31.161418	-768.034581	70.067596
951.000000	-26.888613	1668.867139	74.493315
951.500000	-22.428114	904.127783	79.109887
952.000000	-17.829361	-627.979451	83.867043
952.500000	-13.142410	-2243.387324	88.713883
953.000000	-8.417392	-634.197310	93.599431
953.500000	-3.703978	3138.536019	98.473179
954.000000	0.949147	-753.197486	103.285622
954.500000	5.494789	611.994285	107.988773
955.000000	9.887735	-858.494783	112.536656
955.500000	14.085202	1373.222857	116.885767
956.000000	18.047264	-1103.560609	120.995508
956.500000	21.737240	-2108.909082	124.828580
957.000000	25.122033	-627.405586	128.351331
957.500000	28.172442	682.210117	131.534064
958.000000	30.863404	1091.468706	134.351296
958.500000	33.174207	-4022.086038	136.781968
959.000000	35.088643	-984.396149	138.809596
959.500000	36.595104	3961.776001	140.422377
960.000000	37.686634	-2720.926638	141.613239
960.500000	38.360927	-1561.482220	142.379837
961.000000	38.620265	-2268.160787	142.724491
961.500000	38.471416	2882.209953	142.654083
962.000000	37.925476	-1024.155416	142.179895
962.500000	36.997663	-900.961735	141.317404
963.000000	35.707078	-2905.201139	140.086029
963.500000	34.076410	424.421850	138.508845
964.000000	32.131620	257.466579	136.612248
964.500000	29.901581	1331.649316	134.425596
965.000000	27.417694	-3432.621238	131.980823
965.500000	24.713487	277.873632	129.312017
966.000000	21.824183	1055.453838	126.454998
966.500000	18.786269	-1143.107855	123.446865
967.000000	15.637048	-157.929402	120.325551
967.500000	12.414193	1075.997407	117.129362
968.000000	9.155303	1868.354223	113.896532
968.500000	5.897468	-236.259851	110.664775
969.000000	2.676847	-1455.143264	107.470858
969.500000	-0.471738	-1380.669343	104.350191
970.000000	-3.515179	1092.345963	101.336438
970.500000	-6.422441	-2513.844251	98.461158
971.000000	-9.164879	-1769.452652	95.753478
971.500000	-11.716532	251.303142	93.239796
972.000000	-14.054370	-5463.497106	90.943531
972.500000	-16.158507	807.487978	88.884902
973.000000	-18.012369	-3472.603923	87.080765
973.500000	-19.602817	-1529.102660	85.544478
974.000000	-20.920231	2288.165895	84.285823
974.500000	-21.958545	-2012.166510	83.310968
975.000000	-22.715236	868.241110	82.622481
975.500000	-23.191272	-2659.559550	82.219375
976.000000	-23.391015	30.813254	82.097216
976.500000	-23.322086	2161.217858	82.248253
977.000000	-22.995189	1763.094374	82.661604
977.500000	-22.423897	-1001.960851	83.323466
978.000000	-21.624411	-554.268174	84.217366
978.500000	-20.615285	-1368.880450	85.324436
