The rightmost column contains computed values for __C
X	NoNoise	Noisy
652.000000	-328.573029	-571.534949	-625.842563
652.500000	-319.259391	-357.882212	-616.844644
653.000000	-308.391710	-878.635025	-606.285753
653.500000	-296.024826	-946.315988	-594.220972
654.000000	-282.221034	-55.035061	-580.712878
654.500000	-267.049799	280.922613	-565.831243
655.000000	-250.587421	-14.189737	-549.652707
655.500000	-232.916667	-596.589579	-532.260406
656.000000	-214.126376	-197.584620	-513.743578
656.500000	-194.311029	-769.920753	-494.197122
657.000000	-173.570281	612.222485	-473.721138
657.500000	-152.008479	-349.168574	-452.420440
658.000000	-129.734147	268.947227	-430.404034
658.500000	-106.859448	993.510226	-407.784584
659.000000	-83.499628	-736.985630	-384.677850
659.500000	-59.772442	-282.538020	-361.202112
660.000000	-35.797565	-80.634958	-337.477578
660.500000	-11.695992	228.947868	-313.625783
661.000000	12.410573	423.763026	-289.768974
661.500000	36.400330	-431.827800	-266.029494
662.000000	60.152001	-769.236153	-242.529162
662.500000	83.545448	831.229107	-219.388651
663.000000	106.462285	23.630766	-196.726875
663.500000	128.786486	-193.997646	-174.660377
664.000000	150.404979	-488.252616	-153.302735
664.500000	171.208232	68.015118	-132.763968
665.000000	191.090817	502.038859	-113.149974
665.500000	209.951961	507.343456	-94.561976
666.000000	227.696070	-32.821835	-77.095994
666.500000	244.233228	278.037879	-60.842344
667.000000	259.479676	109.925157	-45.885161
667.500000	273.358250	413.968665	-32.301951
668.000000	285.798790	306.377817	-20.163186
668.500000	296.738524	-2.465376	-9.531921
669.000000	306.122395	-410.978642	-0.463456
669.500000	313.903371	563.600230	6.994967
670.000000	320.042697	371.433420	12.804419
670.500000	324.510114	19.155816	16.934506
671.000000	327.284031	-195.132411	19.363543
671.500000	328.351656	688.263299	20.078679
672.000000	327.709075	362.209071	19.075983
672.500000	325.361291	352.441045	16.360481
673.000000	321.322215	544.001211	11.946144
673.500000	315.614604	418.317472	5.855833
674.000000	308.269964	714.296908	-1.878807
674.500000	299.328397	118.831898	-11.217495
675.000000	288.838404	196.158114	-22.111514
675.500000	276.856647	583.136696	-34.503948
676.000000	263.447664	422.113097	-48.329972
676.500000	248.683541	613.566240	-63.517179
677.000000	232.643547	722.772627	-79.985948
677.500000	215.413720	1153.382727	-97.649853
678.000000	197.086431	44.034194	-116.416115
678.500000	177.759900	874.986926	-136.186075
679.000000	157.537682	-387.538563	-156.855715
679.500000	136.528129	-59.093850	-178.316201
680.000000	114.843819	-275.427634	-200.454453
680.500000	92.600961	596.860462	-223.153744
681.000000	69.918780	-277.867501	-246.294317
681.500000	46.918885	-219.983404	-269.754020
682.000000	23.724621	-379.748502	-293.408959
682.500000	0.460410	-452.002976	-317.134157
683.000000	-22.748918	418.982014	-340.804228
683.500000	-45.778796	1093.387284	-364.294047
684.000000	-68.505586	-531.537739	-387.479428
684.500000	-90.807257	-1005.582268	-410.237794
685.000000	-112.564041	-183.652242	-432.448843
685.500000	-133.659085	34.484041	-453.995201
686.000000	-153.979091	-788.747582	-474.763066
686.500000	-173.414937	221.099160	-494.642828
687.000000	-191.862272	-61.254628	-513.529672
687.500000	-209.222098	-336.094336	-531.324156
688.000000	-225.401311	-1262.675532	-547.932763
688.500000	-240.313223	-183.943608	-563.268419
689.000000	-253.878044	-1100.151159	-577.250976
689.500000	-266.023328	-1257.158716	-589.807666
690.000000	-276.684382	-439.520863	-600.873509
690.500000	-285.804634	-713.620853	-610.391678
691.000000	-293.335953	-494.746689	-618.313830
691.500000	-299.238930	-253.033746	-624.600379
692.000000	-303.483106	-1296.333878	-629.220729
692.500000	-306.047152	556.854782	-632.153458
693.000000	-306.919004	102.570484	-633.386447
693.500000	-306.095940	863.431463	-632.916963
694.000000	-303.584611	538.118104	-630.751685
694.500000	-299.401016	-822.299326	-626.906685
695.000000	-293.570428	-194.913693	-621.407348
695.500000	-286.127267	-300.591080	-614.288246
696.000000	-277.114920	-381.839950	-605.592962
696.500000	-266.585512	-1185.840633	-595.373852
697.000000	-254.599631	-686.676204	-583.691774
697.500000	-241.225994	-255.004752	-570.615752
698.000000	-226.541082	19.247521	-556.222608
698.500000	-210.628716	-143.506912	-540.596537
699.000000	-193.579599	262.785603	-523.828647
699.500000	-175.490818	31.341018	-506.016455
700.000000	-156.465301	-390.992710	-487.263351
700.500000	-136.611248	-360.137481	-467.678017
701.000000	-116.041531	-29.276711	-447.373827
701.500000	-94.873056	-523.229209	-426.468209
702.000000	-73.226111	-183.391789	-405.081988
702.500000	-51.223688	-194.132806	-383.338703
703.000000	-28.990790	740.019423	-361.363916
703.500000	-6.653721	154.800860	-339.284494
704.000000	15.660626	-144.548995	-317.227894
704.500000	37.825497	-465.352227	-295.321438
705.000000	59.714994	-433.569561	-273.691583
705.500000	81.204799	-421.711090	-252.463202
706.000000	102.172887	609.662816	-231.758866
706.500000	122.500222	-68.109497	-211.698139
707.000000	142.071450	166.213060	-192.396890
707.500000	160.775562	-621.502079	-173.966624
708.000000	178.506538	994.931226	-156.513833
708.500000	195.163964	-43.879667	-140.139380
709.000000	210.653615	40.909721	-124.937909
709.500000	224.888010	-636.707297	-110.997291
710.000000	237.786922	-623.940046	-98.398110
710.500000	249.277853	469.952675	-87.213190
711.000000	259.296462	777.285148	-77.507157
711.500000	267.786946	466.894707	-69.336063
712.000000	274.702379	333.179585	-62.747043
712.500000	280.004990	84.618039	-57.778036
713.000000	283.666396	481.640891	-54.457553
713.500000	285.667777	268.318680	-52.804498
714.000000	285.999997	511.082048	-52.828045
714.500000	284.663669	-172.830939	-54.527582
715.000000	281.669160	513.168536	-57.892694
715.500000	277.036542	101.920085	-62.903219
716.000000	270.795486	473.248761	-69.529354
716.500000	262.985095	244.446438	-77.731821
717.000000	253.653687	380.684941	-87.462088
717.500000	242.858518	493.364223	-98.662644
718.000000	230.665454	335.337235	-111.267328
718.500000	217.148589	376.492766	-125.201716
719.000000	202.389819	-165.695472	-140.383546
719.500000	186.478362	59.061894	-156.723203
720.000000	169.510236	300.368530	-174.124241
720.500000	151.587697	-460.843421	-192.483948
721.000000	132.818637	135.978211	-211.693951
721.500000	113.315945	-143.974174	-231.640857
722.000000	93.196840	-374.832187	-252.206925
722.500000	72.582177	536.707138	-273.270760
723.000000	51.595726	-463.376619	-294.708041
723.500000	30.363434	46.023674	-316.392260
724.000000	9.012673	816.760463	-338.195476
724.500000	-12.328524	-75.461438	-359.989084
725.000000	-33.532230	-679.103302	-381.644589
725.500000	-54.471396	49.647511	-403.034375
726.000000	-75.020615	733.944342	-424.032474
726.500000	-95.056882	383.017846	-444.515335
727.000000	-114.460338	39.785267	-464.362562
727.500000	-133.114997	-1063.263783	-483.457654
728.000000	-150.909453	90.734009	-501.688706
728.500000	-167.737557	-3.371824	-518.949099
729.000000	-183.499071	-1232.076320	-535.138145
729.500000	-198.100276	-540.602493	-550.161707
730.000000	-211.454551	-113.327198	-563.932780
730.500000	-223.482907	450.771053	-576.372021
731.000000	-234.114473	82.514827	-587.408244
731.500000	-243.286938	342.793276	-596.978860
732.000000	-250.946938	-362.888133	-605.030266
732.500000	-257.050389	-754.897529	-611.518182
733.000000	-261.562764	-465.402549	-616.407928
733.500000	-264.459314	1059.693457	-619.674643
734.000000	-265.725227	-377.060248	-621.303451
734.500000	-265.355726	6.622740	-621.289552
735.000000	-263.356106	576.346834	-619.638264
735.500000	-259.741706	631.060590	-616.364997
736.000000	-254.537826	123.710794	-611.495163
736.500000	-247.779575	-471.693327	-605.064026
737.000000	-239.511659	-781.493263	-597.116491
737.500000	-229.788109	-204.350736	-587.706833
738.000000	-218.671958	-580.669992	-576.898364
738.500000	-206.234847	-1387.049561	-564.763044
739.000000	-192.556587	-393.185145	-551.381041
739.500000	-177.724671	-995.258181	-536.840237
740.000000	-161.833723	7.357510	-521.235680
740.500000	-144.984922	989.689596	-504.668998
741.000000	-127.285362	-325.630702	-487.247763
741.500000	-108.847392	-417.565125	-469.084826
742.000000	-89.787909	80.831031	-450.297605
742.500000	-70.227630	83.470184	-431.007354
743.000000	-50.290331	-963.418608	-411.338402
743.500000	-30.102071	65.952502	-391.417370
744.000000	-9.790398	265.624677	-371.372376
744.500000	10.516456	441.339835	-351.332221
745.000000	30.690387	-941.532147	-331.425582
745.500000	50.604227	494.108380	-311.780193
746.000000	70.132556	-629.106939	-292.522036
746.500000	89.152491	-577.619671	-273.774539
747.000000	107.544476	1264.945700	-255.657792
747.500000	125.193040	-421.830669	-238.287780
748.000000	141.987537	441.975575	-221.775645
748.500000	157.822851	-303.137778	-206.226969
749.000000	172.600074	-981.098557	-191.741102
749.500000	186.227137	-304.550941	-178.410524
750.000000	198.619407	-32.170368	-166.320246
750.500000	209.700226	769.926005	-155.547266
751.000000	219.401415	25.698035	-146.160068
751.500000	227.663707	-208.518372	-138.218183
752.000000	234.437140	93.723287	-131.771796
752.500000	239.681374	-110.508437	-126.861427
753.000000	243.365961	189.834694	-123.517660
753.500000	245.470542	-268.064659	-121.760944
754.000000	245.984983	749.770869	-121.601459
754.500000	244.909444	636.314537	-123.039043
755.000000	242.254381	205.071790	-126.063195
755.500000	238.040481	555.493265	-130.653135
756.000000	232.298529	-246.838764	-136.777941
756.500000	225.069214	233.126998	-144.396741
757.000000	216.402864	154.318466	-153.458985
757.500000	206.359119	145.678247	-163.904765
758.000000	195.006548	-809.937313	-175.665208
758.500000	182.422197	32.150350	-188.662924
759.000000	168.691090	890.722953	-202.812509
759.500000	153.905671	337.366706	-218.021107
760.000000	138.165201	766.229712	-234.189015
760.500000	121.575104	-262.042776	-251.210338
761.000000	104.246278	-588.511493	-268.973685
761.500000	86.294359	365.598879	-287.362903
762.000000	67.838965	-256.150979	-306.257841
762.500000	49.002902	407.576378	-325.535145
763.000000	29.911355	-776.995086	-345.069073
763.500000	10.691057	854.410007	-364.732326
764.000000	-8.530550	569.211443	-384.396894
764.500000	-27.626162	-994.986391	-403.934904
765.000000	-46.469457	455.211088	-423.219473
765.500000	-64.935938	344.822169	-442.125548
766.000000	-82.903765	219.044947	-460.530744
766.500000	-100.254561	-653.032025	-478.316159
767.000000	-116.874209	273.780568	-495.367165
767.500000	-132.653615	-454.038797	-511.574183
768.000000	-147.489435	-788.564974	-526.833407
768.500000	-161.284771	168.499932	-541.047507
769.000000	-173.949822	1420.943561	-554.126283
769.500000	-185.402484	261.608151	-565.987263
770.000000	-195.568906	-88.512917	-576.556267
770.500000	-204.383985	200.404344	-585.767903
771.000000	-211.791805	144.399810	-593.566005
771.500000	-217.746016	-506.061161	-599.904016
772.000000	-222.210144	-316.157216	-604.745299
772.500000	-225.157839	59.255849	-608.063388
773.000000	-226.573051	-1647.509461	-609.842160
773.500000	-226.450140	-1885.420866	-610.075950
774.000000	-224.793911	103.574348	-608.769586
774.500000	-221.619580	787.187354	-605.938350
775.000000	-216.952671	-702.015993	-601.607881
775.500000	-210.828838	2028.526764	-595.813990
776.000000	-203.293619	472.525011	-588.602420
776.500000	-194.402125	-941.400828	-580.028528
777.000000	-184.218661	195.797482	-570.156905
777.500000	-172.816281	-680.565808	-559.060930
778.000000	-160.276286	-586.559850	-546.822268
778.500000	-146.687664	-281.264889	-533.530302
779.000000	-132.146474	750.672926	-519.281521
779.500000	-116.755186	-196.698484	-504.178851
780.000000	-100.621967	-172.108158	-488.330942
780.500000	-83.859939	-980.748232	-471.851420
781.000000	-66.586391	-379.920060	-454.858098
781.500000	-48.921968	-164.237297	-437.472156
782.000000	-30.989832	631.588545	-419.817309
782.500000	-12.914809	-119.493132	-402.018937
783.000000	5.177480	1378.688017	-384.203223
783.500000	23.161494	539.212872	-366.496266
784.000000	40.912642	-48.520246	-349.023214
784.500000	58.308157	-680.160467	-331.907379
785.000000	75.227950	184.907296	-315.269390
785.500000	91.555444	1148.391632	-299.226340
786.000000	107.178394	350.103288	-283.890974
786.500000	121.989670	-830.334805	-269.370903
787.000000	135.888003	1715.243546	-255.767845
787.500000	148.778698	573.990068	-243.176919
788.000000	160.574292	-1482.787025	-231.685977
788.500000	171.195170	-570.812187	-221.374989
789.000000	180.570120	459.734762	-212.315486
789.500000	188.636831	-1533.170614	-204.570054
790.000000	195.342329	276.970647	-198.191904
790.500000	200.643349	884.257406	-193.224496
791.000000	204.506631	-865.883833	-189.701237
791.500000	206.909154	-668.597572	-187.645251
792.000000	207.838291	-1587.989313	-187.069220
792.500000	207.291895	-584.090683	-187.975303
793.000000	205.278304	1358.340146	-190.355121
793.500000	201.816282	610.187993	-194.189831
794.000000	196.934868	1137.129475	-199.450261
794.500000	190.673172	53.269165	-206.097129
795.000000	183.080082	54.682452	-214.081326
795.500000	174.213911	403.887829	-223.344282
796.000000	164.141971	-664.462949	-233.818383
796.500000	152.940083	-819.343316	-245.427472
797.000000	140.692026	-1136.584828	-258.087393
797.500000	127.488931	1363.910952	-271.706611
798.000000	113.428617	1339.317799	-286.186871
798.500000	98.614880	-474.584965	-301.423914
799.000000	83.156741	1911.122128	-317.308232
799.500000	67.167652	147.784526	-333.725868
800.000000	50.764673	112.125745	-350.559239
800.500000	34.067620	52.701791	-367.687995
801.000000	17.198194	-1237.466080	-384.989893
801.500000	0.279097	-86.622397	-402.341683
802.000000	-16.566864	245.118748	-419.620012
802.500000	-33.217670	682.132062	-436.702315
803.000000	-49.552976	716.868544	-453.467711
803.500000	-65.454990	-719.664509	-469.797884
804.000000	-80.809332	-1261.475422	-485.577942
804.500000	-95.505864	-77.948156	-500.697256
805.000000	-109.439494	-701.829525	-515.050268
805.500000	-122.510945	-1056.041941	-528.537255
806.000000	-134.627470	575.783424	-541.065059
806.500000	-145.703536	-1731.246690	-552.547764
807.000000	-155.661438	-1026.171020	-562.907318
807.500000	-164.431869	24.852931	-572.074107
808.000000	-171.954419	436.753870	-579.987450
808.500000	-178.178012	-650.794616	-586.596045
809.000000	-183.061276	298.496157	-591.858334
809.500000	-186.572835	-74.216698	-595.742801
810.000000	-188.691532	334.702885	-598.228194
810.500000	-189.406574	-476.774758	-599.303674
811.000000	-188.717601	-906.762002	-598.968878
811.500000	-186.634675	-573.016702	-597.233914
812.000000	-183.178195	-97.106324	-594.119271
812.500000	-178.378731	-571.528780	-589.655656
813.000000	-172.276785	-531.569413	-583.883750
813.500000	-164.922472	-1479.872399	-576.853893
814.000000	-156.375141	-946.083928	-568.625698
814.500000	-146.702910	495.937901	-559.267587
815.000000	-135.982151	-619.540186	-548.856273
815.500000	-124.296903	1948.373133	-537.476169
816.000000	-111.738231	1756.962629	-525.218746
816.500000	-98.403532	831.189104	-512.181836
817.000000	-84.395790	242.977035	-498.468882
817.500000	-69.822799	864.329881	-484.188158
818.000000	-54.796331	625.376068	-469.451935
818.500000	-39.431299	-346.406424	-454.375638
819.000000	-23.844870	621.535026	-439.076958
819.500000	-8.155585	-994.744231	-423.674963
820.000000	7.517549	-478.312485	-408.289189
820.500000	23.055963	-272.808464	-393.038738
821.000000	38.342424	-1240.693510	-378.041363
821.500000	53.261925	44.120548	-363.412584
822.000000	67.702564	682.869944	-349.264802
822.500000	81.556386	703.686226	-335.706454
823.000000	94.720206	-71.351290	-322.841185
823.500000	107.096389	1249.738381	-310.767065
824.000000	118.593589	1982.440478	-299.575848
824.500000	129.127439	724.122901	-289.352276
825.000000	138.621189	-515.759564	-280.173441
825.500000	147.006281	654.504600	-272.108209
826.000000	154.222864	1016.341722	-265.216697
826.500000	160.220238	-341.645081	-259.549830
827.000000	164.957234	-369.226186	-255.148960
827.500000	168.402512	-663.432394	-252.045569
828.000000	170.534788	-3.721346	-250.261034
828.500000	171.342980	641.459683	-249.806488
829.000000	170.826276	612.905118	-250.682746
829.500000	168.994122	1056.007917	-252.880320
830.000000	165.866130	-754.977374	-256.379509
830.500000	161.471910	806.154846	-261.150573
831.000000	155.850815	-1798.836374	-267.153982
831.500000	149.051623	-1237.372424	-274.340742
832.000000	141.132133	1418.218982	-282.652796
832.500000	132.158701	1178.644907	-292.023491
833.000000	122.205702	-822.432487	-302.378121
833.500000	111.354933	868.146263	-313.634524
834.000000	99.694957	1268.487569	-325.703742
834.500000	87.320398	-367.692951	-338.490731
835.000000	74.331179	499.408612	-351.895120
835.500000	60.831731	-682.168222	-365.812012
836.000000	46.930162	551.026791	-380.132819
836.500000	32.737392	1164.723807	-394.746126
837.000000	18.366277	168.859671	-409.538573
837.500000	3.930709	221.243555	-424.395760
838.000000	-10.455281	1324.686300	-439.203148
838.500000	-24.678434	-610.353043	-453.846973
839.000000	-38.627154	133.206427	-468.215141
839.500000	-52.192391	139.235718	-482.198116
840.000000	-65.268503	700.617436	-495.689786
840.500000	-77.754090	-482.228909	-508.588297
841.000000	-89.552789	-231.766008	-520.796857
841.500000	-100.574033	-394.220885	-532.224496
842.000000	-110.733762	1266.328141	-542.786778
842.500000	-119.955078	548.676619	-552.406462
843.000000	-128.168844	457.573802	-561.014103
843.500000	-135.314218	178.268805	-568.548589
844.000000	-141.339127	25.427949	-574.957614
844.500000	-146.200659	-998.167373	-580.198073
845.000000	-149.865385	455.394217	-584.236390
845.500000	-152.309611	-1084.127129	-587.048765
846.000000	-153.519539	638.872528	-588.621337
846.500000	-153.491356	-1722.895661	-588.950279
847.000000	-152.231242	676.064114	-588.041795
847.500000	-149.755291	-1597.009115	-585.912052
848.000000	-146.089357	-296.351014	-582.587021
848.500000	-141.268821	1310.994324	-578.102240
849.000000	-135.338277	-172.228527	-572.502500
849.500000	-128.351147	1538.181682	-565.841464
850.000000	-120.369223	-439.147747	-558.181198
850.500000	-111.462142	-220.731120	-549.591649
851.000000	-101.706797	1338.684423	-540.150053
851.500000	-91.186687	-490.218270	-529.940283
852.000000	-79.991224	-927.767061	-519.052148
852.500000	-68.214979	-1147.402626	-507.580640
853.000000	-55.956893	1015.516823	-495.625145
853.500000	-43.319461	118.605675	-483.288610
854.000000	-30.407871	88.599795	-470.676695
854.500000	-17.329138	339.343171	-457.896894
855.000000	-4.191220	-384.966139	-445.057642
855.500000	8.897880	790.158190	-432.267425
856.000000	21.831001	-648.732274	-419.633884
856.500000	34.502706	-1905.075535	-407.262924
857.000000	46.810147	187.970378	-395.257852
857.500000	58.653913	1593.720470	-383.718524
858.000000	69.938837	1235.135527	-372.740529
858.500000	80.574777	-2383.267215	-362.414412
859.000000	90.477346	-1545.949500	-352.824935
859.500000	99.568598	341.150383	-344.050395
860.000000	107.777652	1293.618058	-336.161985
860.500000	115.041267	40.267609	-329.223231
861.000000	121.304339	-135.427738	-323.289480
861.500000	126.520339	613.182310	-318.407472
862.000000	130.651670	1051.097535	-314.614968
862.500000	133.669960	-161.564008	-311.940469
863.000000	135.556259	121.982774	-310.403008
863.500000	136.301176	23.259615	-310.012019
864.000000	135.904922	728.169642	-310.767289
864.500000	134.377276	828.801708	-312.658997
865.000000	131.737468	-533.572091	-315.667826
865.500000	128.013991	1264.032391	-319.765156
866.000000	123.244321	1544.995237	-324.913344
866.500000	117.474575	601.992888	-331.066068
867.000000	110.759087	-1920.602961	-338.168750
867.500000	103.159921	-943.692581	-346.159051
868.000000	94.746317	-571.424986	-354.967421
868.500000	85.594078	-197.544220	-364.517721
869.000000	75.784901	-392.021946	-374.727888
869.500000	65.405660	244.024665	-385.510661
870.000000	54.547651	-973.649926	-396.774336
870.500000	43.305793	232.168131	-408.423572
871.000000	31.777809	-187.010824	-420.360210
871.500000	20.063374	-2175.904020	-432.484131
872.000000	8.263260	-87.554836	-444.694112
872.500000	-3.521530	60.452988	-456.888701
873.000000	-15.190634	454.015540	-468.967088
873.500000	-26.645187	-314.622016	-480.829968
874.000000	-37.788665	-659.123328	-492.380386
874.500000	-48.527706	1467.428741	-503.524563
875.000000	-58.772901	-596.683448	-514.172692
875.500000	-68.439551	-593.466131	-524.239696
876.000000	-77.448379	367.859549	-533.645944
876.500000	-85.726188	-269.904017	-542.317915
877.000000	-93.206478	1006.775440	-550.188809
877.500000	-99.829986	-985.265822	-557.199102
878.000000	-105.545177	-358.590868	-563.297027
878.500000	-110.308653	33.029623	-568.438993
879.000000	-114.085497	-194.895016	-572.589928
879.500000	-116.849543	-2208.148146	-575.723550
880.000000	-118.583566	-1319.387891	-577.822554
880.500000	-119.279390	274.988946	-578.878730
881.000000	-118.937922	875.097951	-578.892989
881.500000	-117.569104	-558.661697	-577.875317
882.000000	-115.191786	-2887.436847	-575.844648
882.500000	-111.833519	-395.102413	-572.828656
883.000000	-107.530276	-1608.106686	-568.863475
883.500000	-102.326097	-1785.032499	-563.993339
884.000000	-96.272663	1730.202477	-558.270162
884.500000	-89.428808	653.445046	-551.753039
885.000000	-81.859964	-870.097093	-544.507694
885.500000	-73.637557	586.691432	-536.605872
886.000000	-64.838342	1306.270092	-528.124670
886.500000	-55.543704	1604.219208	-519.145836
887.000000	-45.838909	1373.160755	-509.755016
887.500000	-35.812336	1307.310439	-500.040983
888.000000	-25.554671	200.765812	-490.094828
888.500000	-15.158093	-2278.009321	-480.009140
889.000000	-4.715448	-73.018686	-469.877180
889.500000	5.680587	-899.526324	-459.792037
890.000000	15.938325	287.463203	-449.845809
890.500000	25.967882	-669.545895	-440.128779
891.000000	35.681975	692.495325	-430.728619
891.500000	44.996688	441.269902	-421.729620
892.000000	53.832206	475.691796	-413.211954
892.500000	62.113507	197.393080	-405.250975
893.000000	69.771016	1290.987165	-397.916570
893.500000	76.741198	1232.683913	-391.272557
894.000000	82.967096	1401.758446	-385.376147
894.500000	88.398813	1564.737509	-380.277458
895.000000	92.993921	686.651714	-376.019111
895.500000	96.717801	474.693935	-372.635875
896.000000	99.543918	-75.589262	-370.154406
896.500000	101.454012	1394.781011	-368.593044
897.000000	102.438219	286.787468	-367.961697
897.500000	102.495113	197.119503	-368.261800
898.000000	101.631666	1662.348811	-369.486347
898.500000	99.863143	678.161038	-371.620005
899.000000	97.212912	3184.950980	-374.639304
899.500000	93.712180	24.057523	-378.512895
900.000000	89.399666	463.147277	-383.201888
900.500000	84.321202	1870.487122	-388.660247
901.000000	78.529268	-3333.067404	-394.835258
901.500000	72.082473	-721.549138	-401.668049
902.000000	65.044979	951.639172	-409.094174
902.500000	57.485877	2696.351099	-417.044232
903.000000	49.478524	1491.107237	-425.444540
903.500000	41.099837	-1043.719175	-434.217839
904.000000	32.429562	-578.588234	-443.284024
904.500000	23.549524	921.143415	-452.560909
905.000000	14.542853	-217.749277	-461.964992
905.500000	5.493206	1429.017869	-471.412241
906.000000	-3.516006	953.655156	-480.818876
906.500000	-12.402396	-739.425755	-490.102141
907.000000	-21.085357	934.762483	-499.181070
907.500000	-29.486798	-2433.971762	-507.977223
908.000000	-37.531858	188.704447	-516.415406
908.500000	-45.149576	-346.508826	-524.424342
909.000000	-52.273534	-2665.618408	-531.937316
909.500000	-58.842440	1546.845491	-538.892763
910.000000	-64.800670	287.401217	-545.234811
910.500000	-70.098747	45.935699	-550.913763
911.000000	-74.693764	1141.030594	-555.886518
911.500000	-78.549736	807.946054	-560.116934
912.000000	-81.637894	-1079.006569	-563.576113
912.500000	-83.936902	-889.553122	-566.242621
913.000000	-85.433000	-68.080304	-568.102640
913.500000	-86.120084	1332.975108	-569.150038
914.000000	-85.999706	-1401.760938	-569.386372
914.500000	-85.080997	-442.437614	-568.820816
915.000000	-83.380530	540.643903	-567.470017
915.500000	-80.922105	-925.926787	-565.357878
916.000000	-77.736463	-1080.484289	-562.515281
916.500000	-73.860946	293.554823	-558.979733
917.000000	-69.339089	-1110.451135	-554.794961
917.500000	-64.220152	2694.386600	-550.010448
918.000000	-58.558610	-1423.289297	-544.680910
918.500000	-52.413589	2528.708898	-538.865738
919.000000	-45.848261	-1210.880830	-532.628384
919.500000	-38.929210	1163.984200	-526.035730
920.000000	-31.725758	1747.514737	-519.157407
920.500000	-24.309286	-826.165329	-512.065114
921.000000	-16.752523	-2027.982951	-504.831904
921.500000	-9.128835	-1311.913584	-497.531470
922.000000	-1.511515	1705.918832	-490.237434
922.500000	6.026926	-1737.868807	-483.022627
923.000000	13.415455	-1018.667605	-475.958402
923.500000	20.585189	-2127.817139	-469.113948
924.000000	27.470046	-889.350102	-462.555640
924.500000	34.007363	-1771.412215	-456.346422
925.000000	40.138473	-440.167800	-450.545222
925.500000	45.809241	1607.534778	-445.206417
926.000000	50.970552	1066.332795	-440.379341
926.500000	55.578743	929.129639	-436.107851
927.000000	59.595979	583.001052	-432.429952
927.500000	62.990574	930.473875	-429.377470
928.000000	65.737237	910.566633	-426.975808
928.500000	67.817269	-329.216556	-425.243751
929.000000	69.218674	-1463.944686	-424.193347
929.500000	69.936219	-805.469404	-423.829851
930.000000	69.971422	1481.633489	-424.151742
930.500000	69.332462	-745.302627	-425.150800
931.000000	68.034043	2537.305546	-426.812258
931.500000	66.097178	1968.192764	-429.115010
932.000000	63.548915	392.518658	-432.031885
932.500000	60.422013	952.238792	-435.529979
933.000000	56.754556	179.209828	-439.571040
933.500000	52.589516	-1302.384228	-444.111902
934.000000	47.974277	4538.979283	-449.104970
934.500000	42.960113	695.566666	-454.498742
935.000000	37.601637	-74.679481	-460.238362
935.500000	31.956214	-904.208358	-466.266208
936.000000	26.083360	-2794.318058	-472.522500
936.500000	20.044116	-129.792767	-478.945922
937.000000	13.900423	1028.483119	-485.474261
937.500000	7.714479	1014.842359	-492.045037
938.000000	1.548119	1879.333952	-498.596144
938.500000	-4.537816	1908.035387	-505.066466
939.000000	-10.484078	-93.047384	-511.396493
939.500000	-16.233598	-669.685444	-517.528900
940.000000	-21.732037	-135.667488	-523.409107
940.500000	-26.928311	-826.426458	-528.985801
941.000000	-31.775069	643.973342	-534.211421
941.500000	-36.229137	2670.091554	-539.042600
942.000000	-40.251904	2250.120796	-543.440554
942.500000	-43.809666	-3.685110	-547.371431
943.000000	-46.873910	386.212563	-550.806588
943.500000	-49.421543	424.083298	-553.722830
944.000000	-51.435060	-1489.549634	-556.102575
944.500000	-52.902659	1199.638036	-557.933968
945.000000	-53.818284	951.909285	-559.210926
945.500000	-54.181621	-2567.399592	-559.933132
946.000000	-53.998018	-37.005044	-560.105960
946.500000	-53.278362	-883.540991	-559.740344
947.000000	-52.038889	-1321.955711	-558.852595
947.500000	-50.300946	-882.864413	-557.464152
948.000000	-48.090695	-63.349043	-555.601294
948.500000	-45.438775	51.312880	-553.294799
949.000000	-42.379921	-2787.004684	-550.579554
949.500000	-38.952539	101.427421	-547.494139
950.000000	-35.198253	-2897.774709	-544.080362
950.500000	-31.161418	-768.034581	-540.382776
951.000000	-26.888613	1668.867139	-536.448167
951.500000	-22.428114	904.127783	-532.325029
952.000000	-17.829361	-627.979451	-528.063019
952.500000	-13.142410	-2243.387324	-523.712418
953.000000	-8.417392	-634.197310	-519.323580
953.500000	-3.703978	3138.536019	-514.946398
954.000000	0.949147	-753.197486	-510.629774
954.500000	5.494789	611.994285	-506.421112
955.000000	9.887735	-858.494783	-502.365827
955.500000	14.085202	1373.222857	-498.506893
956.000000	18.047264	-1103.560609	-494.884413
956.500000	21.737240	-2108.909082	-491.535233
957.000000	25.122033	-627.405586	-488.492596
957.500000	28.172442	682.210117	-485.785835
958.000000	30.863404	1091.468706	-483.440124
958.500000	33.174207	-4022.086038	-481.476265
959.000000	35.088643	-984.396149	-479.910543
959.500000	36.595104	3961.776001	-478.754614
960.000000	37.686634	-2720.926638	-478.015466
960.500000	38.360927	-1561.482220	-477.695416
961.000000	38.620265	-2268.160787	-477.792171
961.500000	38.471416	2882.209953	-478.298933
962.000000	37.925476	-1024.155416	-479.204558
962.500000	36.997663	-900.961735	-480.493757
963.000000	35.707078	-2905.201139	-482.147347
963.500000	34.076410	424.421850	-484.142536
964.000000	32.131620	257.466579	-486.453247
964.500000	29.901581	1331.649316	-489.050480
965.000000	27.417694	-3432.621238	-491.902692
965.500000	24.713487	277.873632	-494.976208
966.000000	21.824183	1055.453838	-498.235645
