The rightmost column contains computed values for __C
X	NoNoise	Noisy
654.500000	-267.049799	280.922613	8.381035
655.000000	-250.587421	-14.189737	13.487855
655.500000	-232.916667	-596.589579	18.958563
656.000000	-214.126376	-197.584620	24.766406
656.500000	-194.311029	-769.920753	30.882934
657.000000	-173.570281	612.222485	37.278136
657.500000	-152.008479	-349.168574	43.920588
658.000000	-129.734147	268.947227	50.777611
658.500000	-106.859448	993.510226	57.815427
659.000000	-83.499628	-736.985630	64.999332
659.500000	-59.772442	-282.538020	72.293865
660.000000	-35.797565	-80.634958	79.662988
660.500000	-11.695992	228.947868	87.070263
661.000000	12.410573	423.763026	94.479042
661.500000	36.400330	-431.827800	101.852645
662.000000	60.152001	-769.236153	109.154552
662.500000	83.545448	831.229107	116.348583
663.000000	106.462285	23.630766	123.399089
663.500000	128.786486	-193.997646	130.271129
664.000000	150.404979	-488.252616	136.930653
664.500000	171.208232	68.015118	143.344678
665.000000	191.090817	502.038859	149.481453
665.500000	209.951961	507.343456	155.310634
666.000000	227.696070	-32.821835	160.803432
666.500000	244.233228	278.037879	165.932771
667.000000	259.479676	109.925157	170.673427
667.500000	273.358250	413.968665	175.002163
668.000000	285.798790	306.377817	178.897853
668.500000	296.738524	-2.465376	182.341591
669.000000	306.122395	-410.978642	185.316800
669.500000	313.903371	563.600230	187.809315
670.000000	320.042697	371.433420	189.807466
670.500000	324.510114	19.155816	191.302141
671.000000	327.284031	-195.132411	192.286838
671.500000	328.351656	688.263299	192.757705
672.000000	327.709075	362.209071	192.713562
672.500000	325.361291	352.441045	192.155918
673.000000	321.322215	544.001211	191.088960
673.500000	315.614604	418.317472	189.519542
674.000000	308.269964	714.296908	187.457152
674.500000	299.328397	118.831898	184.913865
675.000000	288.838404	196.158114	181.904288
675.500000	276.856647	583.136696	178.445483
676.000000	263.447664	422.113097	174.556886
676.500000	248.683541	613.566240	170.260204
677.000000	232.643547	722.772627	165.579307
677.500000	215.413720	1153.382727	160.540106
678.000000	197.086431	44.034194	155.170418
678.500000	177.759900	874.986926	149.499818
679.000000	157.537682	-387.538563	143.559493
679.500000	136.528129	-59.093850	137.382072
680.000000	114.843819	-275.427634	131.001455
680.500000	92.600961	596.860462	124.452637
681.000000	69.918780	-277.867501	117.771522
681.500000	46.918885	-219.983404	110.994732
682.000000	23.724621	-379.748502	104.159410
682.500000	0.460410	-452.002976	97.303023
683.000000	-22.748918	418.982014	90.463164
683.500000	-45.778796	1093.387284	83.677345
684.000000	-68.505586	-531.537739	76.982797
684.500000	-90.807257	-1005.582268	70.416269
685.000000	-112.564041	-183.652242	64.013827
685.500000	-133.659085	34.484041	57.810660
686.000000	-153.979091	-788.747582	51.840888
686.500000	-173.414937	221.099160	46.137370
687.000000	-191.862272	-61.254628	40.731530
687.500000	-209.222098	-336.094336	35.653182
688.000000	-225.401311	-1262.675532	30.930361
688.500000	-240.313223	-183.943608	26.589174
689.000000	-253.878044	-1100.151159	22.653648
689.500000	-266.023328	-1257.158716	19.145599
690.000000	-276.684382	-439.520863	16.084508
690.500000	-285.804634	-713.620853	13.487413
691.000000	-293.335953	-494.746689	11.368806
691.500000	-299.238930	-253.033746	9.740556
692.000000	-303.483106	-1296.333878	8.611835
692.500000	-306.047152	556.854782	7.989066
693.000000	-306.919004	102.570484	7.875881
693.500000	-306.095940	863.431463	8.273101
694.000000	-303.584611	538.118104	9.178723
694.500000	-299.401016	-822.299326	10.587928
695.000000	-293.570428	-194.913693	12.493106
695.500000	-286.127267	-300.591080	14.883892
696.000000	-277.114920	-381.839950	17.747220
696.500000	-266.585512	-1185.840633	21.067394
697.000000	-254.599631	-686.676204	24.826168
697.500000	-241.225994	-255.004752	29.002849
698.000000	-226.541082	19.247521	33.574405
698.500000	-210.628716	-143.506912	38.515595
699.000000	-193.579599	262.785603	43.799104
699.500000	-175.490818	31.341018	49.395696
700.000000	-156.465301	-390.992710	55.274376
700.500000	-136.611248	-360.137481	61.402559
701.000000	-116.041531	-29.276711	67.746256
701.500000	-94.873056	-523.229209	74.270263
702.000000	-73.226111	-183.391789	80.938356
702.500000	-51.223688	-194.132806	87.713496
703.000000	-28.990790	740.019423	94.558042
703.500000	-6.653721	154.800860	101.433957
704.000000	15.660626	-144.548995	108.303030
704.500000	37.825497	-465.352227	115.127089
705.000000	59.714994	-433.569561	121.868223
705.500000	81.204799	-421.711090	128.488995
706.000000	102.172887	609.662816	134.952657
706.500000	122.500222	-68.109497	141.223364
707.000000	142.071450	166.213060	147.266378
707.500000	160.775562	-621.502079	153.048270
708.000000	178.506538	994.931226	158.537114
708.500000	195.163964	-43.879667	163.702670
709.000000	210.653615	40.909721	168.516564
709.500000	224.888010	-636.707297	172.952452
710.000000	237.786922	-623.940046	176.986175
710.500000	249.277853	469.952675	180.595900
711.000000	259.296462	777.285148	183.762252
711.500000	267.786946	466.894707	186.468428
712.000000	274.702379	333.179585	188.700295
712.500000	280.004990	84.618039	190.446479
713.000000	283.666396	481.640891	191.698433
713.500000	285.667777	268.318680	192.450489
714.000000	285.999997	511.082048	192.699897
714.500000	284.663669	-172.830939	192.446841
715.000000	281.669160	513.168536	191.694442
715.500000	277.036542	101.920085	190.448746
716.000000	270.795486	473.248761	188.718688
716.500000	262.985095	244.446438	186.516042
717.000000	253.653687	380.684941	183.855359
717.500000	242.858518	493.364223	180.753882
718.000000	230.665454	335.337235	177.231444
718.500000	217.148589	376.492766	173.310359
719.000000	202.389819	-165.695472	169.015289
719.500000	186.478362	59.061894	164.373100
720.000000	169.510236	300.368530	159.412708
720.500000	151.587697	-460.843421	154.164905
721.000000	132.818637	135.978211	148.662181
721.500000	113.315945	-143.974174	142.938533
722.000000	93.196840	-374.832187	137.029260
722.500000	72.582177	536.707138	130.970755
723.000000	51.595726	-463.376619	124.800290
723.500000	30.363434	46.023674	118.555792
724.000000	9.012673	816.760463	112.275620
724.500000	-12.328524	-75.461438	105.998327
725.000000	-33.532230	-679.103302	99.762438
725.500000	-54.471396	49.647511	93.606213
726.000000	-75.020615	733.944342	87.567415
726.500000	-95.056882	383.017846	81.683087
727.000000	-114.460338	39.785267	75.989323
727.500000	-133.114997	-1063.263783	70.521051
728.000000	-150.909453	90.734009	65.311818
728.500000	-167.737557	-3.371824	60.393591
729.000000	-183.499071	-1232.076320	55.796556
729.500000	-198.100276	-540.602493	51.548935
730.000000	-211.454551	-113.327198	47.676812
730.500000	-223.482907	450.771053	44.203975
731.000000	-234.114473	82.514827	41.151764
731.500000	-243.286938	342.793276	38.538945
732.000000	-250.946938	-362.888133	36.381588
732.500000	-257.050389	-754.897529	34.692968
733.000000	-261.562764	-465.402549	33.483481
733.500000	-264.459314	1059.693457	32.760582
734.000000	-265.725227	-377.060248	32.528731
734.500000	-265.355726	6.622740	32.789365
735.000000	-263.356106	576.346834	33.540892
735.500000	-259.741706	631.060590	34.778690
736.000000	-254.537826	123.710794	36.495142
736.500000	-247.779575	-471.693327	38.679676
737.000000	-239.511659	-781.493263	41.318827
737.500000	-229.788109	-204.350736	44.396326
738.000000	-218.671958	-580.669992	47.893191
738.500000	-206.234847	-1387.049561	51.787848
739.000000	-192.556587	-393.185145	56.056262
739.500000	-177.724671	-995.258181	60.672087
740.000000	-161.833723	7.357510	65.606827
740.500000	-144.984922	989.689596	70.830013
741.000000	-127.285362	-325.630702	76.309396
741.500000	-108.847392	-417.565125	82.011142
742.000000	-89.787909	80.831031	87.900050
742.500000	-70.227630	83.470184	93.939767
743.000000	-50.290331	-963.418608	100.093019
743.500000	-30.102071	65.952502	106.321845
744.000000	-9.790398	265.624677	112.587836
744.500000	10.516456	441.339835	118.852375
745.000000	30.690387	-941.532147	125.076886
745.500000	50.604227	494.108380	131.223074
746.000000	70.132556	-629.106939	137.253169
746.500000	89.152491	-577.619671	143.130168
747.000000	107.544476	1264.945700	148.818066
747.500000	125.193040	-421.830669	154.282092
748.000000	141.987537	441.975575	159.488926
748.500000	157.822851	-303.137778	164.406912
749.000000	172.600074	-981.098557	169.006267
749.500000	186.227137	-304.550941	173.259264
750.000000	198.619407	-32.170368	177.140417
750.500000	209.700226	769.926005	180.626642
751.000000	219.401415	25.698035	183.697407
751.500000	227.663707	-208.518372	186.334865
752.000000	234.437140	93.723287	188.523970
752.500000	239.681374	-110.508437	190.252575
753.000000	243.365961	189.834694	191.511510
753.500000	245.470542	-268.064659	192.294644
754.000000	245.984983	749.770869	192.598925
754.500000	244.909444	636.314537	192.424403
755.000000	242.254381	205.071790	191.774225
755.500000	238.040481	555.493265	190.654620
756.000000	232.298529	-246.838764	189.074861
756.500000	225.069214	233.126998	187.047200
757.000000	216.402864	154.318466	184.586792
757.500000	206.359119	145.678247	181.711597
758.000000	195.006548	-809.937313	178.442264
758.500000	182.422197	32.150350	174.801995
759.000000	168.691090	890.722953	170.816394
759.500000	153.905671	337.366706	166.513298
760.000000	138.165201	766.229712	161.922600
760.500000	121.575104	-262.042776	157.076047
761.000000	104.246278	-588.511493	152.007034
761.500000	86.294359	365.598879	146.750383
762.000000	67.838965	-256.150979	141.342117
762.500000	49.002902	407.576378	135.819217
763.000000	29.911355	-776.995086	130.219380
763.500000	10.691057	854.410007	124.580772
764.000000	-8.530550	569.211443	118.941769
764.500000	-27.626162	-994.986391	113.340709
765.000000	-46.469457	455.211088	107.815631
765.500000	-64.935938	344.822169	102.404026
766.000000	-82.903765	219.044947	97.142585
766.500000	-100.254561	-653.032025	92.066956
767.000000	-116.874209	273.780568	87.211503
767.500000	-132.653615	-454.038797	82.609080
768.000000	-147.489435	-788.564974	78.290807
768.500000	-161.284771	168.499932	74.285864
769.000000	-173.949822	1420.943561	70.621293
769.500000	-185.402484	261.608151	67.321819
770.000000	-195.568906	-88.512917	64.409681
770.500000	-204.383985	200.404344	61.904485
771.000000	-211.791805	144.399810	59.823069
771.500000	-217.746016	-506.061161	58.179390
772.000000	-222.210144	-316.157216	56.984433
772.500000	-225.157839	59.255849	56.246132
773.000000	-226.573051	-1647.509461	55.969321
773.500000	-226.450140	-1885.420866	56.155698
774.000000	-224.793911	103.574348	56.803816
774.500000	-221.619580	787.187354	57.909093
775.000000	-216.952671	-702.015993	59.463842
775.500000	-210.828838	2028.526764	61.457328
776.000000	-203.293619	472.525011	63.875836
776.500000	-194.402125	-941.400828	66.702771
777.000000	-184.218661	195.797482	69.918768
777.500000	-172.816281	-680.565808	73.501827
778.000000	-160.276286	-586.559850	77.427466
778.500000	-146.687664	-281.264889	81.668887
779.000000	-132.146474	750.672926	86.197163
779.500000	-116.755186	-196.698484	90.981436
780.000000	-100.621967	-172.108158	95.989133
780.500000	-83.859939	-980.748232	101.186189
781.000000	-66.586391	-379.920060	106.537283
781.500000	-48.921968	-164.237297	112.006085
782.000000	-30.989832	631.588545	117.555505
782.500000	-12.914809	-119.493132	123.147954
783.000000	5.177480	1378.688017	128.745603
783.500000	23.161494	539.212872	134.310646
784.000000	40.912642	-48.520246	139.805563
784.500000	58.308157	-680.160467	145.193387
785.000000	75.227950	184.907296	150.437951
785.500000	91.555444	1148.391632	155.504152
786.000000	107.178394	350.103288	160.358188
786.500000	121.989670	-830.334805	164.967797
787.000000	135.888003	1715.243546	169.302484
787.500000	148.778698	573.990068	173.333732
788.000000	160.574292	-1482.787025	177.035203
788.500000	171.195170	-570.812187	180.382922
789.000000	180.570120	459.734762	183.355444
789.500000	188.636831	-1533.170614	185.934005
790.000000	195.342329	276.970647	188.102653
790.500000	200.643349	884.257406	189.848358
791.000000	204.506631	-865.883833	191.161104
791.500000	206.909154	-668.597572	192.033960
792.000000	207.838291	-1587.989313	192.463122
792.500000	207.291895	-584.090683	192.447945
793.000000	205.278304	1358.340146	191.990939
793.500000	201.816282	610.187993	191.097754
794.000000	196.934868	1137.129475	189.777136
794.500000	190.673172	53.269165	188.040862
795.000000	183.080082	54.682452	185.903654
795.500000	174.213911	403.887829	183.383072
796.000000	164.141971	-664.462949	180.499387
796.500000	152.940083	-819.343316	177.275430
797.000000	140.692026	-1136.584828	173.736433
797.500000	127.488931	1363.910952	169.909836
798.000000	113.428617	1339.317799	165.825098
798.500000	98.614880	-474.584965	161.513474
799.000000	83.156741	1911.122128	157.007797
799.500000	67.167652	147.784526	152.342230
800.000000	50.764673	112.125745	147.552025
800.500000	34.067620	52.701791	142.673263
801.000000	17.198194	-1237.466080	137.742593
801.500000	0.279097	-86.622397	132.796965
802.000000	-16.566864	245.118748	127.873361
802.500000	-33.217670	682.132062	123.008526
803.000000	-49.552976	716.868544	118.238700
803.500000	-65.454990	-719.664509	113.599355
804.000000	-80.809332	-1261.475422	109.124935
804.500000	-95.505864	-77.948156	104.848607
805.000000	-109.439494	-701.829525	100.802017
805.500000	-122.510945	-1056.041941	97.015064
806.000000	-134.627470	575.783424	93.515675
806.500000	-145.703536	-1731.246690	90.329609
807.000000	-155.661438	-1026.171020	87.480265
807.500000	-164.431869	24.852931	84.988514
808.000000	-171.954419	436.753870	82.872548
808.500000	-178.178012	-650.794616	81.147748
809.000000	-183.061276	298.496157	79.826573
809.500000	-186.572835	-74.216698	78.918471
810.000000	-188.691532	334.702885	78.429813
810.500000	-189.406574	-476.774758	78.363850
811.000000	-188.717601	-906.762002	78.720690
811.500000	-186.634675	-573.016702	79.497303
812.000000	-183.178195	-97.106324	80.687546
812.500000	-178.378731	-571.528780	82.282213
813.000000	-172.276785	-531.569413	84.269107
813.500000	-164.922472	-1479.872399	86.633138
814.000000	-156.375141	-946.083928	89.356432
814.500000	-146.702910	495.937901	92.418477
815.000000	-135.982151	-619.540186	95.796274
815.500000	-124.296903	1948.373133	99.464516
816.000000	-111.738231	1756.962629	103.395779
816.500000	-98.403532	831.189104	107.560734
817.000000	-84.395790	242.977035	111.928368
817.500000	-69.822799	864.329881	116.466221
818.000000	-54.796331	625.376068	121.140632
818.500000	-39.431299	-346.406424	125.916999
819.000000	-23.844870	621.535026	130.760036
819.500000	-8.155585	-994.744231	135.634048
820.000000	7.517549	-478.312485	140.503196
820.500000	23.055963	-272.808464	145.331774
821.000000	38.342424	-1240.693510	150.084480
821.500000	53.261925	44.120548	154.726680
822.000000	67.702564	682.869944	159.224676
822.500000	81.556386	703.686226	163.545959
823.000000	94.720206	-71.351290	167.659456
823.500000	107.096389	1249.738381	171.535764
824.000000	118.593589	1982.440478	175.147378
824.500000	129.127439	724.122901	178.468889
825.000000	138.621189	-515.759564	181.477187
825.500000	147.006281	654.504600	184.151625
826.000000	154.222864	1016.341722	186.474179
826.500000	160.220238	-341.645081	188.429583
827.000000	164.957234	-369.226186	190.005438
827.500000	168.402512	-663.432394	191.192308
828.000000	170.534788	-3.721346	191.983782
828.500000	171.342980	641.459683	192.376523
829.000000	170.826276	612.905118	192.370287
829.500000	168.994122	1056.007917	191.967919
830.000000	165.866130	-754.977374	191.175324
830.500000	161.471910	806.154846	190.001418
831.000000	155.850815	-1798.836374	188.458054
831.500000	149.051623	-1237.372424	186.559919
832.000000	141.132133	1418.218982	184.324419
832.500000	132.158701	1178.644907	181.771537
833.000000	122.205702	-822.432487	178.923669
833.500000	111.354933	868.146263	175.805448
834.000000	99.694957	1268.487569	172.443544
834.500000	87.320398	-367.692951	168.866452
835.000000	74.331179	499.408612	165.104261
835.500000	60.831731	-682.168222	161.188421
836.000000	46.930162	551.026791	157.151487
836.500000	32.737392	1164.723807	153.026861
837.000000	18.366277	168.859671	148.848529
837.500000	3.930709	221.243555	144.650787
838.000000	-10.455281	1324.686300	140.467975
838.500000	-24.678434	-610.353043	136.334199
839.000000	-38.627154	133.206427	132.283066
839.500000	-52.192391	139.235718	128.347415
840.000000	-65.268503	700.617436	124.559057
840.500000	-77.754090	-482.228909	120.948530
841.000000	-89.552789	-231.766008	117.544851
841.500000	-100.574033	-394.220885	114.375294
842.000000	-110.733762	1266.328141	111.465172
842.500000	-119.955078	548.676619	108.837642
843.000000	-128.168844	457.573802	106.513524
843.500000	-135.314218	178.268805	104.511141
844.000000	-141.339127	25.427949	102.846172
844.500000	-146.200659	-998.167373	101.531541
845.000000	-149.865385	455.394217	100.577315
845.500000	-152.309611	-1084.127129	99.990628
846.000000	-153.519539	638.872528	99.775636
846.500000	-153.491356	-1722.895661	99.933486
847.000000	-152.231242	676.064114	100.462319
847.500000	-149.755291	-1597.009115	101.357287
848.000000	-146.089357	-296.351014	102.610604
848.500000	-141.268821	1310.994324	104.211617
849.000000	-135.338277	-172.228527	106.146896
849.500000	-128.351147	1538.181682	108.400353
850.000000	-120.369223	-439.147747	110.953381
850.500000	-111.462142	-220.731120	113.785010
851.000000	-101.706797	1338.684423	116.872084
851.500000	-91.186687	-490.218270	120.189457
852.000000	-79.991224	-927.767061	123.710206
852.500000	-68.214979	-1147.402626	127.405851
853.000000	-55.956893	1015.516823	131.246596
853.500000	-43.319461	118.605675	135.201577
854.000000	-30.407871	88.599795	139.239118
854.500000	-17.329138	339.343171	143.326991
855.000000	-4.191220	-384.966139	147.432688
855.500000	8.897880	790.158190	151.523684
856.000000	21.831001	-648.732274	155.567708
856.500000	34.502706	-1905.075535	159.533010
857.000000	46.810147	187.970378	163.388618
857.500000	58.653913	1593.720470	167.104596
858.000000	69.938837	1235.135527	170.652285
858.500000	80.574777	-2383.267215	174.004539
859.000000	90.477346	-1545.949500	177.135948
859.500000	99.568598	341.150383	180.023037
860.000000	107.777652	1293.618058	182.644463
860.500000	115.041267	40.267609	184.981181
861.000000	121.304339	-135.427738	187.016597
861.500000	126.520339	613.182310	188.736699
862.000000	130.651670	1051.097535	190.130166
862.500000	133.669960	-161.564008	191.188452
863.000000	135.556259	121.982774	191.905853
863.500000	136.301176	23.259615	192.279540
864.000000	135.904922	728.169642	192.309577
864.500000	134.377276	828.801708	191.998907
865.000000	131.737468	-533.572091	191.353323
865.500000	128.013991	1264.032391	190.381404
866.000000	123.244321	1544.995237	189.094437
866.500000	117.474575	601.992888	187.506307
867.000000	110.759087	-1920.602961	185.633379
867.500000	103.159921	-943.692581	183.494341
868.000000	94.746317	-571.424986	181.110045
868.500000	85.594078	-197.544220	178.503317
869.000000	75.784901	-392.021946	175.698759
869.500000	65.405660	244.024665	172.722534
870.000000	54.547651	-973.649926	169.602133
870.500000	43.305793	232.168131	166.366140
871.000000	31.777809	-187.010824	163.043984
871.500000	20.063374	-2175.904020	159.665680
872.000000	8.263260	-87.554836	156.261575
872.500000	-3.521530	60.452988	152.862084
873.000000	-15.190634	454.015540	149.497431
873.500000	-26.645187	-314.622016	146.197388
874.000000	-37.788665	-659.123328	142.991021
874.500000	-48.527706	1467.428741	139.906446
875.000000	-58.772901	-596.683448	136.970587
875.500000	-68.439551	-593.466131	134.208950
876.000000	-77.448379	367.859549	131.645409
876.500000	-85.726188	-269.904017	129.302005
877.000000	-93.206478	1006.775440	127.198765
877.500000	-99.829986	-985.265822	125.353536
878.000000	-105.545177	-358.590868	123.781835
878.500000	-110.308653	33.029623	122.496733
879.000000	-114.085497	-194.895016	121.508743
879.500000	-116.849543	-2208.148146	120.825746
880.000000	-118.583566	-1319.387891	120.452929
880.500000	-119.279390	274.988946	120.392753
881.000000	-118.937922	875.097951	120.644946
881.500000	-117.569104	-558.661697	121.206513
882.000000	-115.191786	-2887.436847	122.071779
882.500000	-111.833519	-395.102413	123.232446
883.000000	-107.530276	-1608.106686	124.677681
883.500000	-102.326097	-1785.032499	126.394224
884.000000	-96.272663	1730.202477	128.366510
884.500000	-89.428808	653.445046	130.576822
885.000000	-81.859964	-870.097093	133.005456
885.500000	-73.637557	586.691432	135.630903
886.000000	-64.838342	1306.270092	138.430049
886.500000	-55.543704	1604.219208	141.378386
887.000000	-45.838909	1373.160755	144.450237
887.500000	-35.812336	1307.310439	147.618988
888.000000	-25.554671	200.765812	150.857329
888.500000	-15.158093	-2278.009321	154.137503
889.000000	-4.715448	-73.018686	157.431549
889.500000	5.680587	-899.526324	160.711559
890.000000	15.938325	287.463203	163.949923
890.500000	25.967882	-669.545895	167.119572
891.000000	35.681975	692.495325	170.194223
891.500000	44.996688	441.269902	173.148606
892.000000	53.832206	475.691796	175.958684
892.500000	62.113507	197.393080	178.601866
893.000000	69.771016	1290.987165	181.057201
893.500000	76.741198	1232.683913	183.305555
894.000000	82.967096	1401.758446	185.329776
894.500000	88.398813	1564.737509	187.114839
895.000000	92.993921	686.651714	188.647966
895.500000	96.717801	474.693935	189.918734
896.000000	99.543918	-75.589262	190.919150
896.500000	101.454012	1394.781011	191.643716
897.000000	102.438219	286.787468	192.089463
897.500000	102.495113	197.119503	192.255959
898.000000	101.631666	1662.348811	192.145306
898.500000	99.863143	678.161038	191.762099
899.000000	97.212912	3184.950980	191.113376
899.500000	93.712180	24.057523	190.208534
900.000000	89.399666	463.147277	189.059234
900.500000	84.321202	1870.487122	187.679277
901.000000	78.529268	-3333.067404	186.084466
901.500000	72.082473	-721.549138	184.292451
902.000000	65.044979	951.639172	182.322554
902.500000	57.485877	2696.351099	180.195581
903.000000	49.478524	1491.107237	177.933622
903.500000	41.099837	-1043.719175	175.559841
904.000000	32.429562	-578.588234	173.098251
904.500000	23.549524	921.143415	170.573493
905.000000	14.542853	-217.749277	168.010601
905.500000	5.493206	1429.017869	165.434768
906.000000	-3.516006	953.655156	162.871110
906.500000	-12.402396	-739.425755	160.344440
907.000000	-21.085357	934.762483	157.879029
907.500000	-29.486798	-2433.971762	155.498396
908.000000	-37.531858	188.704447	153.225082
908.500000	-45.149576	-346.508826	151.080457
909.000000	-52.273534	-2665.618408	149.084523
909.500000	-58.842440	1546.845491	147.255736
910.000000	-64.800670	287.401217	145.610847
910.500000	-70.098747	45.935699	144.164756
911.000000	-74.693764	1141.030594	142.930383
911.500000	-78.549736	807.946054	141.918565
912.000000	-81.637894	-1079.006569	141.137965
912.500000	-83.936902	-889.553122	140.595009
913.000000	-85.433000	-68.080304	140.293840
913.500000	-86.120084	1332.975108	140.236296
914.000000	-85.999706	-1401.760938	140.421910
914.500000	-85.080997	-442.437614	140.847932
915.000000	-83.380530	540.643903	141.509372
915.500000	-80.922105	-925.926787	142.399062
916.000000	-77.736463	-1080.484289	143.507745
916.500000	-73.860946	293.554823	144.824176
917.000000	-69.339089	-1110.451135	146.335245
917.500000	-64.220152	2694.386600	148.026118
918.000000	-58.558610	-1423.289297	149.880390
918.500000	-52.413589	2528.708898	151.880256
919.000000	-45.848261	-1210.880830	154.006692
919.500000	-38.929210	1163.984200	156.239649
920.000000	-31.725758	1747.514737	158.558249
920.500000	-24.309286	-826.165329	160.940998
921.000000	-16.752523	-2027.982951	163.365994
921.500000	-9.128835	-1311.913584	165.811144
922.000000	-1.511515	1705.918832	168.254376
922.500000	6.026926	-1737.868807	170.673854
923.000000	13.415455	-1018.667605	173.048189
923.500000	20.585189	-2127.817139	175.356635
924.000000	27.470046	-889.350102	177.579294
924.500000	34.007363	-1771.412215	179.697296
925.000000	40.138473	-440.167800	181.692973
925.500000	45.809241	1607.534778	183.550023
926.000000	50.970552	1066.332795	185.253656
926.500000	55.578743	929.129639	186.790723
927.000000	59.595979	583.001052	188.149832
927.500000	62.990574	930.473875	189.321438
928.000000	65.737237	910.566633	190.297928
928.500000	67.817269	-329.216556	191.073669
929.000000	69.218674	-1463.944686	191.645050
929.500000	69.936219	-805.469404	192.010494
930.000000	69.971422	1481.633489	192.170459
930.500000	69.332462	-745.302627	192.127407
931.000000	68.034043	2537.305546	191.885767
931.500000	66.097178	1968.192764	191.451865
932.000000	63.548915	392.518658	190.833849
932.500000	60.422013	952.238792	190.041582
933.000000	56.754556	179.209828	189.086533
933.500000	52.589516	-1302.384228	187.981643
934.000000	47.974277	4538.979283	186.741180
934.500000	42.960113	695.566666	185.380586
935.000000	37.601637	-74.679481	183.916306
935.500000	31.956214	-904.208358	182.365616
936.000000	26.083360	-2794.318058	180.746437
936.500000	20.044116	-129.792767	179.077151
937.000000	13.900423	1028.483119	177.376412
937.500000	7.714479	1014.842359	175.662950
938.000000	1.548119	1879.333952	173.955385
938.500000	-4.537816	1908.035387	172.272040
939.000000	-10.484078	-93.047384	170.630755
939.500000	-16.233598	-669.685444	169.048716
940.000000	-21.732037	-135.667488	167.542288
940.500000	-26.928311	-826.426458	166.126854
941.000000	-31.775069	643.973342	164.816672
941.500000	-36.229137	2670.091554	163.624744
942.000000	-40.251904	2250.120796	162.562698
942.500000	-43.809666	-3.685110	161.640682
943.000000	-46.873910	386.212563	160.867284
943.500000	-49.421543	424.083298	160.249457
944.000000	-51.435060	-1489.549634	159.792473
944.500000	-52.902659	1199.638036	159.499886
945.000000	-53.818284	951.909285	159.373520
945.500000	-54.181621	-2567.399592	159.413469
946.000000	-53.998018	-37.005044	159.618122
946.500000	-53.278362	-883.540991	159.984202
947.000000	-52.038889	-1321.955711	160.506819
947.500000	-50.300946	-882.864413	161.179544
948.000000	-48.090695	-63.349043	161.994499
948.500000	-45.438775	51.312880	162.942458
949.000000	-42.379921	-2787.004684	164.012961
949.500000	-38.952539	101.427421	165.194441
950.000000	-35.198253	-2897.774709	166.474365
950.500000	-31.161418	-768.034581	167.839375
951.000000	-26.888613	1668.867139	169.275444
951.500000	-22.428114	904.127783	170.768036
952.000000	-17.829361	-627.979451	172.302261
952.500000	-13.142410	-2243.387324	173.863046
953.000000	-8.417392	-634.197310	175.435295
953.500000	-3.703978	3138.536019	177.004049
954.000000	0.949147	-753.197486	178.554648
954.500000	5.494789	611.994285	180.072879
955.000000	9.887735	-858.494783	181.545128
955.500000	14.085202	1373.222857	182.958511
956.000000	18.047264	-1103.560609	184.301004
956.500000	21.737240	-2108.909082	185.561561
957.000000	25.122033	-627.405586	186.730216
957.500000	28.172442	682.210117	187.798175
958.000000	30.863404	1091.468706	188.757891
958.500000	33.174207	-4022.086038	189.603127
959.000000	35.088643	-984.396149	190.329001
959.500000	36.595104	3961.776001	190.932018
960.000000	37.686634	-2720.926638	191.410083
960.500000	38.360927	-1561.482220	191.762502
961.000000	38.620265	-2268.160787	191.989963
961.500000	38.471416	2882.209953	192.094502
962.000000	37.925476	-1024.155416	192.079462
962.500000	36.997663	-900.961735	191.949426
963.000000	35.707078	-2905.201139	191.710144
963.500000	34.076410	424.421850	191.368451
964.000000	32.131620	257.466579	190.932164
964.500000	29.901581	1331.649316	190.409976
965.000000	27.417694	-3432.621238	189.811346
965.500000	24.713487	277.873632	189.146369
966.000000	21.824183	1055.453838	188.425652
966.500000	18.786269	-1143.107855	187.660182
967.000000	15.637048	-157.929402	186.861194
967.500000	12.414193	1075.997407	186.040032
968.000000	9.155303	1868.354223	185.208019
968.500000	5.897468	-236.259851	184.376323
969.000000	2.676847	-1455.143264	183.555833
969.500000	-0.471738	-1380.669343	182.757037
970.000000	-3.515179	1092.345963	181.989903
970.500000	-6.422441	-2513.844251	181.263778
971.000000	-9.164879	-1769.452652	180.587288
971.500000	-11.716532	251.303142	179.968251
972.000000	-14.054370	-5463.497106	179.413601
972.500000	-16.158507	807.487978	178.929328
973.000000	-18.012369	-3472.603923	178.520423
973.500000	-19.602817	-1529.102660	178.190841
974.000000	-20.920231	2288.165895	177.943481
974.500000	-21.958545	-2012.166510	177.780168
975.000000	-22.715236	868.241110	177.701663
975.500000	-23.191272	-2659.559550	177.707674
976.000000	-23.391015	30.813254	177.796887
976.500000	-23.322086	2161.217858	177.967008
977.000000	-22.995189	1763.094374	178.214813
977.500000	-22.423897	-1001.960851	178.536214
978.000000	-21.624411	-554.268174	178.926334
978.500000	-20.615285	-1368.880450	179.379584
979.000000	-19.417128	-2698.310666	179.889759
979.500000	-18.052284	-528.004285	180.450130
980.000000	-16.544494	-1841.924410	181.053547
980.500000	-14.918554	-1887.749242	181.692544
981.000000	-13.199949	731.211436	182.359446
981.500000	-11.414505	-2756.613527	183.046475
982.000000	-9.588029	-1710.353034	183.745861
982.500000	-7.745958	-1369.319915	184.449943
